date,open,high,low,close,volume
2020-01-02,108.019428,109.2469215,106.04725511,108.08489432,30667439.0
2020-01-03,107.6920964,108.07671103,106.06362169,106.83285095,20469248.0
2020-01-06,106.38277,106.58735225,105.17164308,105.7281068,25936979.0
2020-01-07,105.9736055,107.25838203,105.564441,105.86722273,22327793.0
2020-01-08,105.55625771,106.18637104,104.78702845,105.47442481,16180218.0
2020-01-09,105.564441,107.3647648,104.95069425,107.01288333,25549057.0
2020-01-10,106.7919345,109.69700245,106.7919345,109.34512098,42969542.0
2020-01-13,109.86885154,114.56606,109.86066825,114.28782814,49604194.0
2020-01-14,114.6478929,115.12252372,113.0930678,113.38766624,19907317.0
2020-01-15,113.38766624,116.86556449,113.37948295,115.2207232,23478904.0
2020-01-16,115.2207232,116.202718,113.9932297,115.10615714,14535988.0
2020-01-17,115.59715454,116.0390522,113.1749007,113.37948295,14847814.0
2020-01-20,115.01614095,115.10615714,111.9474072,112.56933724,16753769.0
2020-01-21,111.7019085,111.7019085,108.02761129,108.52679198,29307308.0
2020-01-22,107.19291571,108.56770843,106.18637104,107.7739293,25753051.0
2020-01-23,107.83121233,107.83121233,102.291125,103.24038664,41593668.0
2020-02-03,92.91307466,92.91307466,92.91307466,92.91307466,16763900.0
2020-02-04,89.197861,98.19948,89.197861,93.6986705,71021426.0
2020-02-05,94.8443311,98.0358142,93.3713389,96.16184079,38878339.0
2020-02-06,97.381151,98.15038026,95.4171614,97.50390035,30655105.0
2020-02-07,97.58573325,98.96052597,96.24367369,98.67411082,28011695.0
2020-02-10,97.7903155,100.10618657,97.03745282,99.12419177,22187650.0
2020-02-11,99.14055835,102.7002895,99.14055835,102.11927591,24577382.0
2020-02-12,101.8819605,102.49570725,100.46625133,101.87377721,17511362.0
2020-02-13,102.19292552,103.64955114,100.95724873,101.58736206,17862884.0
2020-02-14,101.6364618,103.01125452,100.20438605,101.00634847,16971973.0
2020-02-17,100.80176622,101.7182947,100.31076882,101.7182947,23816908.0
2020-02-18,101.3091302,101.7182947,100.66265029,100.97361531,12872775.0
2020-02-19,101.29276362,104.07508222,100.39260172,103.109454,31662776.0
2020-02-20,103.927783,106.85740082,103.83776681,106.50551935,33466160.0
2020-02-21,106.38277,107.3647648,105.58080758,106.38277,20743751.0
2020-02-24,105.8917726,105.8917726,103.6822843,104.0096159,23560124.0
2020-02-25,102.1274592,103.927783,101.35822994,102.5366237,24063330.0
2020-02-26,101.33368007,103.45315218,100.654467,101.5546289,21417866.0
2020-02-27,102.1274592,104.54152975,101.8819605,103.3549527,23573167.0
2020-02-28,101.472796,101.49734587,97.381151,98.6904774,36601211.0
2020-03-02,98.2813129,101.1454644,97.8721484,100.36805185,26982238.0
2020-03-03,101.2272973,103.01125452,101.2272973,101.77557773,23092324.0
2020-03-04,101.472796,103.05217097,101.472796,102.51207383,19757510.0
2020-03-05,103.55953495,110.37621552,103.109454,109.0014228,56561987.0
2020-03-06,108.019428,110.37621552,106.38277,106.44005303,29165822.0
2020-03-09,104.746112,104.95069425,103.14218716,103.3549527,24454158.0
2020-03-10,103.3549527,107.71664627,103.2731198,106.97196688,31077221.0
2020-03-11,108.4285925,108.6740912,105.9736055,106.3009371,18763487.0
2020-03-12,103.82958352,104.83612819,102.99488794,103.14218716,25266000.0
2020-03-13,98.19948,102.47115738,97.28295152,100.3271354,35088698.0
2020-03-16,99.3451406,100.1634696,93.62502089,94.5169995,37024247.0
2020-03-17,93.6986705,96.21912382,88.85416282,91.94744644,35297954.0
2020-03-18,92.6348428,94.90161413,87.30752101,88.04401711,40442259.0
2020-03-19,86.5792082,87.561203,80.71178927,83.55957419,60169789.0
2020-03-20,85.36808128,89.73795814,85.27806509,88.79687979,42206390.0
2020-03-23,85.106216,87.1520385,84.32062016,85.52356379,32826540.0
2020-03-24,87.62666932,89.92617381,86.77560716,89.23877745,35636342.0
2020-03-25,92.5530099,94.07510184,91.52191536,93.289506,30947333.0
2020-03-26,92.45481042,95.1716627,91.5710151,93.19948981,20880123.0
2020-03-27,94.5988324,96.3991562,94.5988324,94.77068149,23543496.0
2020-03-30,92.32387778,93.30587258,91.4073493,92.65939267,20580583.0
2020-03-31,94.107835,95.40897811,93.33860574,94.2715008,18849621.0
2020-04-01,94.926164,95.73630971,93.64957076,94.107835,17596852.0
2020-04-02,93.289506,95.89997551,92.89670808,95.89997551,19153739.0
2020-04-03,96.3173233,97.76576563,95.5808272,96.17002408,17580586.0
2020-04-07,98.6904774,101.94742682,98.6904774,101.58736206,29451150.0
2020-04-08,101.58736206,103.10127071,101.00634847,102.52025712,20113362.0
2020-04-09,103.64136785,104.4187804,100.66265029,102.27475842,15879620.0
2020-04-10,102.27475842,105.4007752,101.6364618,103.53498508,19896089.0
2020-04-13,102.41387435,103.94414958,101.6364618,102.291125,14606018.0
2020-04-14,103.60863469,105.46624152,102.4547908,105.11436005,19461888.0
2020-04-15,105.13072663,106.61190212,104.09963209,104.67246239,16296718.0
2020-04-16,103.93596629,104.5824462,102.71665608,103.1912869,18825435.0
2020-04-17,104.06689893,106.1372713,103.71501746,105.41714178,23471089.0
2020-04-20,106.31730368,106.77556792,105.46624152,105.81812299,13218834.0
2020-04-21,104.81157832,105.52352455,102.35659132,103.49406863,20552372.0
2020-04-22,103.55135166,107.19291571,102.63482318,106.6282687,26598477.0
2020-04-23,107.3647648,109.9015847,107.0374332,107.27474861,21331870.0
2020-04-24,107.39749796,109.07507241,105.86722273,107.5284306,16773324.0
2020-04-27,108.43677579,109.34512098,106.69373502,108.5922583,15934244.0
2020-04-28,111.292744,115.56442138,110.07343379,113.747731,42077345.0
2020-04-29,113.747731,114.68880935,109.656086,110.8835795,29183204.0
2020-04-30,110.8835795,113.9113968,109.67245258,111.10452833,22864055.0
2020-05-06,110.0652505,113.78864745,109.63971942,113.10125109,25104481.0
2020-05-07,113.24036702,116.202718,112.41385473,116.12906839,27796178.0
2020-05-08,116.73463185,119.0668695,115.32710597,116.9392141,24326698.0
2020-05-11,117.20107938,118.7395379,115.384389,116.07996865,23681991.0
2020-05-12,115.384389,117.66752691,115.29437281,116.9392141,15184489.0
2020-05-13,116.9392141,119.64788309,116.4482167,119.476034,19635029.0
2020-05-14,119.3942011,120.294363,118.1667076,119.7215327,15361261.0
2020-05-15,120.7035275,121.10450871,117.90484232,118.83773738,16064447.0
2020-05-18,118.657705,124.76243934,118.3303734,123.72316151,24881015.0
2020-05-19,125.47438557,125.60531821,123.05213173,123.91137718,17650556.0
2020-05-20,124.7951725,125.18797042,123.16669779,123.44492965,17041214.0
2020-05-21,124.27144194,125.63805137,123.59222887,124.12414272,17092150.0
2020-05-22,123.37128004,123.38764662,117.55296085,118.04395825,38352639.0
2020-05-25,117.84755929,120.6216946,115.4662219,120.31891287,24355991.0
2020-05-26,120.31891287,122.02922048,119.59878335,120.95720949,16511925.0
2020-05-27,120.96539278,121.4400236,119.21416872,119.60696664,14596302.0
2020-05-28,119.59878335,121.12905858,118.2485405,119.60696664,14818404.0
2020-05-29,118.657705,121.59550611,118.51858907,121.2763578,16321720.0
2020-06-01,122.79844974,131.07993922,122.79844974,129.77879611,35784358.0
2020-06-02,129.61513031,133.91954085,129.31234858,129.92609533,29158586.0
2020-06-03,131.63640294,132.37289904,128.21578772,129.49238096,25275933.0
2020-06-04,129.32053187,130.91627342,128.477653,129.99156165,13631755.0
2020-06-05,130.20432719,131.48910372,128.9686504,131.00628961,15985906.0
2020-06-08,130.5234755,134.98336855,130.3598097,131.43182069,22255110.0
2020-06-09,131.40727082,133.387627,130.12249429,133.06847869,16111888.0
2020-06-10,133.10121185,134.02592362,131.81643532,133.01119566,14948146.0
2020-06-11,132.4056322,133.17486146,129.25506555,130.98992303,19946097.0
2020-06-12,128.477653,132.47109852,127.7411569,132.1601335,17647613.0
2020-06-15,130.114311,131.65276952,128.0684885,128.477653,26621961.0
2020-06-16,128.5594859,130.32707654,127.9866556,129.03411672,25984652.0
2020-06-17,128.69041854,128.8868175,125.9408331,127.56112452,23242329.0
2020-06-18,128.1503214,129.77061282,127.62659084,129.59058044,19949002.0
2020-06-19,129.7051465,136.2517785,129.64786347,135.49073253,38702809.0
2020-06-22,136.013236,136.013236,133.525189,135.183887,21631228.0
2020-06-23,135.183887,139.6623716,134.42088592,139.31404502,26532477.0
2020-06-24,139.67066509,142.0674837,138.501283,139.83653489,18798602.0
2020-06-29,138.17783689,139.7453065,137.5060642,138.9159575,19993555.0
2020-06-30,139.77848046,142.37434283,139.7453065,141.91820088,18989762.0
2020-07-01,141.91820088,153.5124999,141.91820088,150.92493102,27181836.0
2020-07-02,149.28282,159.51698666,149.18329812,157.15334201,34887021.0
2020-07-03,157.56801651,157.9909845,151.3561925,156.51474328,30815941.0
2020-07-06,156.50644979,162.552404,153.89400044,159.91507418,32843107.0
2020-07-07,159.88190022,171.16104662,157.84170168,167.43726961,38411125.0
2020-07-08,167.1138235,170.6800242,165.040451,168.65641264,29232255.0
2020-07-09,168.68129311,170.31511064,167.1138235,168.95497828,29524349.0
2020-07-10,168.357847,175.6561182,166.5332792,171.675243,33547581.0
2020-07-13,171.675243,186.603525,171.675243,180.9639518,48880722.0
2020-07-14,181.0468867,186.87721017,175.84686847,183.2031941,43873308.0
2020-07-15,181.627431,187.432874,180.4663424,185.73270855,37169954.0
2020-07-16,183.286129,183.32759645,167.16358444,167.16358444,70573669.0
2020-07-17,161.723055,173.9144853,161.723055,170.33999111,52976677.0
2020-07-20,170.4312195,172.9192665,158.41395249,167.26310632,44290656.0
2020-07-21,166.699149,173.2510061,164.8745812,170.49756742,31785876.0
2020-07-22,169.39453325,176.54352163,168.15050975,173.2510061,28066323.0
2020-07-23,171.9240477,175.7390531,170.5141544,174.22134443,26541311.0
2020-07-24,172.504592,173.29247355,164.211102,167.02259511,40538626.0
2020-07-27,168.68129311,171.5093732,167.03918209,169.2701309,24634688.0
2020-07-28,170.75466561,179.91897206,169.74285983,177.480686,38449712.0
2020-07-29,177.77095815,178.70812252,173.34223449,178.29344802,30136414.0
2020-07-30,177.480686,180.83954945,176.651337,179.40477568,25322564.0
