date,open,high,low,close,volume
2020-01-02,44.70983076,45.64731954,44.51928426,45.5406135,34622557.0
2020-01-03,45.6549414,45.70067256,44.34398148,44.40495636,27004255.0
2020-01-06,44.0543508,44.3592252,42.682416,43.5970392,28842533.0
2020-01-07,43.7494764,44.36684706,43.5970392,44.2448973,22526507.0
2020-01-08,43.83331686,44.95373028,43.72661082,44.42020008,25321048.0
2020-01-09,44.8165368,45.52536978,44.587881,45.3119577,29635395.0
2020-01-10,45.70829442,46.10463114,45.3119577,45.72353814,28070612.0
2020-01-13,46.112253,46.23420276,45.350067,45.81500046,27951167.0
2020-01-14,46.112253,46.3409088,45.51774792,45.63969768,16250035.0
2020-01-15,45.6549414,45.73116,44.87751168,45.350067,21489973.0
2020-01-16,45.73116,45.77689116,45.14427678,45.47201676,19981398.0
2020-01-17,45.72353814,46.493346,45.34244514,45.96743766,21713278.0
2020-01-20,46.3409088,46.46285856,45.60158838,45.8835972,20191079.0
2020-01-21,45.5025042,45.54823536,44.22965358,44.2830066,27643206.0
2020-01-22,43.84093872,44.17630056,42.682416,43.81045128,41160619.0
2020-01-23,42.7586346,43.24643364,41.92023,41.9964486,59653651.0
2020-02-03,37.79680374,40.08336174,37.79680374,38.25411534,70506720.0
2020-02-04,38.3379558,40.25866452,38.3379558,40.23579894,40413099.0
2020-02-05,40.33488312,40.75408542,39.9766557,40.29677382,34895006.0
2020-02-06,40.29677382,41.12755656,39.90805896,40.99798494,39366799.0
2020-02-07,40.776951,40.79981658,39.7861092,40.26628638,34409001.0
2020-02-10,39.8623278,40.22817708,39.42025992,39.8623278,34604769.0
2020-02-11,40.54067334,41.91260814,40.2434208,41.67633048,49388233.0
2020-02-12,41.59249002,42.19461696,41.17328772,41.83638954,23433771.0
2020-02-13,41.58486816,41.60011188,40.776951,41.0056068,31930659.0
2020-02-14,40.776951,41.12755656,40.53305148,40.95987564,21004387.0
2020-02-17,40.65500124,41.47816212,40.57878264,41.4629184,32505251.0
2020-02-18,41.4629184,41.4629184,40.63975752,40.79981658,33203504.0
2020-02-19,40.67024496,41.05895982,40.52542962,40.80743844,23732854.0
2020-02-20,40.9293882,41.90498628,40.63975752,41.81352396,37041152.0
2020-02-21,41.539137,41.78303652,41.17328772,41.37145608,29779869.0
2020-02-24,42.19461696,42.20223882,41.5010277,41.85163326,40782414.0
2020-02-25,41.158044,41.50864956,41.0056068,41.48578398,31546203.0
2020-02-26,40.9293882,42.16412952,40.55591706,41.3866998,38724015.0
2020-02-27,41.3866998,42.0726672,41.31810306,41.85163326,28493463.0
2020-02-28,41.06658168,41.29523748,40.23579894,40.4339673,33405713.0
2020-03-02,40.4339673,41.7296835,40.4339673,41.41718724,31893449.0
2020-03-03,41.54675886,41.92023,41.13517842,41.539137,26499919.0
2020-03-04,41.158044,41.49340584,40.86079146,41.3485905,23908427.0
2020-03-05,41.5772463,43.2921648,41.4248091,43.09399644,57571838.0
2020-03-06,42.54522252,42.9110718,42.33181044,42.5299788,28024324.0
2020-03-09,41.4629184,41.51627142,41.01322866,41.07420354,35634254.0
2020-03-10,41.07420354,42.43851648,41.07420354,42.16412952,37563181.0
2020-03-11,42.01169232,42.16412952,41.50864956,41.51627142,19260673.0
2020-03-12,41.0437161,41.05895982,40.30439568,40.52542962,34405501.0
2020-03-13,38.77240182,40.36537056,38.16265302,39.5574534,45208351.0
2020-03-16,39.7861092,39.83946222,38.1093,38.1855186,39667900.0
2020-03-17,37.81966932,39.1001418,37.01937402,37.347114,47708177.0
2020-03-18,37.8806442,39.54983154,37.78918188,37.8806442,58605924.0
2020-03-19,38.3760651,38.5666116,36.203835,37.0422396,55486856.0
2020-03-20,37.5376605,37.90350978,36.966021,37.3852233,36706699.0
2020-03-23,36.203835,36.56968428,35.2892118,35.441649,47703623.0
2020-03-24,36.0895071,36.7754745,35.75414526,36.57730614,41957601.0
2020-03-25,37.728207,38.23124976,37.24040796,37.72058514,39011329.0
2020-03-26,37.6519884,37.93399722,37.22516424,37.347114,23248406.0
2020-03-27,38.1093,38.4522837,37.63674468,37.6900977,26015438.0
2020-03-30,37.1946768,37.1946768,36.203835,36.65352474,37052228.0
2020-03-31,37.16418936,37.6138791,36.84407124,36.90504612,22525299.0
2020-04-01,37.3090047,37.59101352,36.6230373,37.02699588,23439135.0
2020-04-02,36.71449962,37.347114,36.4324908,37.31662656,23514383.0
2020-04-03,37.1946768,37.39284516,36.74498706,36.87455868,19638219.0
2020-04-07,37.50717306,37.6519884,37.1184582,37.32424842,40048598.0
2020-04-08,37.0422396,37.14132378,36.63065916,36.76785264,24426776.0
2020-04-09,36.98126472,37.0041303,36.66876846,36.8135838,17139926.0
2020-04-10,36.8135838,38.53612416,36.61541544,37.56052608,41246137.0
2020-04-13,37.79680374,38.55136788,37.5757698,38.02545954,31076533.0
2020-04-14,38.61996462,38.6428302,37.8044256,38.47514928,30794169.0
2020-04-15,38.1093,39.08489808,37.4995512,38.2617372,39591536.0
2020-04-16,38.2617372,38.2617372,37.55290422,37.72058514,27929419.0
2020-04-17,38.1093,38.34557766,37.8044256,38.17789674,35249869.0
2020-04-20,38.33033394,38.85624228,38.11692186,38.66569578,20885741.0
2020-04-21,38.86386414,38.871486,38.1093,38.2998465,20971264.0
2020-04-22,38.2617372,39.22971342,38.10167814,39.1763604,20763713.0
2020-04-23,39.39739434,39.93092454,39.10776366,39.62605014,27116594.0
