date,open,high,low,close,volume
2025-06-04,17.27,17.47,17.25,17.42,11641504.0
2025-06-05,17.43,17.75,17.26,17.69,19338256.0
2025-06-06,17.67,17.97,17.59,17.72,17423906.0
2025-06-09,17.69,17.88,17.67,17.8,15032382.0
2025-06-10,17.78,17.85,17.35,17.48,16142844.0
2025-06-11,17.52,17.59,17.33,17.34,17500289.0
2025-06-12,17.28,17.43,17.21,17.29,13180261.0
2025-06-13,17.16,17.29,16.86,17.03,20798470.0
2025-06-16,17.0,17.32,16.97,17.15,13350792.0
2025-06-17,17.16,17.26,17.09,17.18,11216468.0
2025-06-18,17.11,17.41,16.99,17.33,17328838.0
2025-06-19,17.25,17.41,16.98,17.04,16729314.0
2025-06-20,17.01,17.23,16.8,16.8,16398295.0
2025-06-23,16.69,17.3,16.62,17.2,20952240.0
2025-06-24,17.22,17.54,17.22,17.54,22370737.0
2025-06-25,17.55,18.26,17.54,18.1,51912328.0
2025-06-26,18.19,18.8,17.95,18.26,67191763.0
2025-06-27,18.3,18.81,18.0,18.5,58739106.0
2025-06-30,18.67,19.03,18.59,18.74,53573928.0
2025-07-01,18.67,19.24,18.65,18.73,42898334.0
2025-07-02,18.67,18.67,18.19,18.29,33219814.0
2025-07-03,18.3,18.61,18.29,18.53,29944928.0
2025-07-04,18.46,18.5,17.98,18.15,37174550.0
2025-07-07,18.08,18.21,17.98,18.01,18652100.0
2025-07-08,18.71,19.36,18.3,18.86,91906825.0
2025-07-09,18.69,18.78,18.41,18.49,48428823.0
2025-07-10,18.41,18.49,18.28,18.41,24913220.0
2025-07-11,18.41,18.65,18.26,18.5,32413002.0
2025-07-14,18.52,18.55,18.35,18.38,19733613.0
2025-07-15,18.4,18.64,18.3,18.58,36218419.0
2025-07-16,18.57,18.73,18.38,18.48,27972150.0
2025-07-17,18.39,18.87,18.33,18.86,41991266.0
2025-07-18,18.86,18.87,18.58,18.72,31410545.0
2025-07-21,18.61,18.75,18.58,18.73,26142271.0
2025-07-22,18.69,18.7,18.51,18.58,25979393.0
2025-07-23,18.56,18.66,18.43,18.43,22796302.0
2025-07-24,18.41,18.69,18.39,18.69,28274365.0
2025-07-25,18.69,18.82,18.54,18.8,31255239.0
2025-07-28,18.85,19.03,18.74,18.96,40122137.0
2025-07-29,18.86,19.08,18.76,19.08,33392179.0
2025-07-30,19.0,19.15,18.63,18.8,35349016.0
2025-07-31,18.71,19.1,18.48,18.58,42972357.0
2025-08-01,18.58,18.72,18.15,18.35,28442898.0
2025-08-04,18.25,18.51,18.2,18.51,18148221.0
2025-08-05,18.53,18.63,18.48,18.6,18458924.0
2025-08-06,18.53,18.74,18.45,18.71,25413631.0
2025-08-07,18.7,18.95,18.62,18.75,32640952.0
2025-08-08,18.66,18.68,18.46,18.49,22815792.0
2025-08-11,18.49,19.1,18.48,18.95,45465480.0
2025-08-12,19.1,19.5,18.99,19.4,68887837.0
2025-08-13,19.4,19.41,19.21,19.37,45280816.0
2025-08-14,19.38,19.49,19.04,19.1,42315217.0
2025-08-15,19.05,19.38,19.04,19.28,37135899.0
2025-08-18,19.28,19.98,19.27,19.84,74913347.0
2025-08-19,20.52,21.3,20.13,21.03,155870682.0
2025-08-20,20.67,20.67,20.1,20.66,93612337.0
2025-08-21,20.6,21.06,20.4,20.55,84186695.0
2025-08-22,20.48,21.45,20.45,21.44,125142271.0
2025-08-25,21.88,21.88,20.79,21.1,141979956.0
2025-08-26,21.28,21.98,21.21,21.77,134728930.0
2025-08-27,21.71,22.15,21.2,21.2,122754196.0
2025-08-28,21.19,22.26,21.18,22.08,146007180.0
2025-08-29,22.08,22.5,21.46,21.84,98844032.0
2025-09-01,22.25,22.48,21.64,21.95,88762118.0
2025-09-02,21.81,21.9,20.75,20.87,94756193.0
2025-09-03,20.9,21.03,20.16,20.23,62875202.0
2025-09-04,20.35,20.54,19.06,19.4,68479849.0
2025-09-05,19.53,20.53,19.38,20.38,62978019.0
2025-09-08,20.25,20.6,20.06,20.48,47906115.0
2025-09-09,20.35,20.45,19.85,19.99,41346277.0
2025-09-10,19.99,20.23,19.75,19.76,45442278.0
2025-09-11,19.88,20.8,19.75,20.77,89318119.0
2025-09-12,20.61,22.67,20.53,21.8,141151163.0
2025-09-15,22.22,22.34,21.57,21.88,98171929.0
2025-09-16,21.83,22.06,21.52,21.94,60420368.0
2025-09-17,21.95,22.1,21.57,21.69,59193997.0
2025-09-18,21.7,22.89,21.6,21.92,143932254.0
2025-09-19,22.0,22.76,21.82,22.21,106884086.0
2025-09-22,22.55,23.67,22.38,23.32,137607693.0
2025-09-23,23.28,23.28,22.13,22.73,112862362.0
2025-09-24,22.59,25.0,22.4,25.0,136687425.0
2025-09-25,25.0,25.58,24.62,24.85,225380539.0
2025-09-26,24.81,25.6,24.39,24.46,153579395.0
2025-09-29,25.11,25.98,25.11,25.34,145683134.0
2025-09-30,26.75,27.87,26.73,27.87,71482870.0
2025-10-09,30.66,30.66,29.8,30.66,176350941.0
2025-10-10,29.89,32.94,28.21,31.72,385886082.0
2025-10-13,30.05,33.19,30.05,31.39,308974793.0
2025-10-14,31.5,32.34,28.6,28.85,271820585.0
2025-10-15,29.5,29.94,28.0,29.5,182058455.0
2025-10-16,29.48,30.93,28.92,30.44,216099262.0
2025-10-17,29.45,29.92,27.4,27.4,201614632.0
2025-10-20,27.98,28.12,26.9,27.24,143337569.0
2025-10-21,27.44,28.96,27.2,28.33,152729372.0
2025-10-22,27.96,28.24,27.3,27.83,87764965.0
2025-10-23,28.5,28.5,27.27,27.96,125043543.0
2025-10-24,28.5,30.1,28.45,29.64,173818663.0
2025-10-27,30.5,30.88,29.23,30.1,193694722.0
2025-10-28,29.3,30.2,29.1,29.46,125736096.0
2025-10-29,29.34,30.16,29.16,29.81,127812274.0
2025-10-30,30.4,30.67,29.1,29.16,131828819.0
2025-10-31,28.6,28.73,27.2,27.3,140676363.0
2025-11-03,27.0,27.43,25.71,27.15,135500095.0
2025-11-04,27.47,27.93,26.76,26.97,87851621.0
2025-11-05,26.01,26.54,25.6,26.4,92825530.0
2025-11-06,26.91,27.08,26.32,26.94,81496838.0
2025-11-07,26.51,26.92,26.3,26.58,55199047.0
2025-11-10,26.81,28.17,26.68,27.84,137690539.0
2025-11-11,27.82,27.95,26.41,26.49,111027253.0
2025-11-12,26.23,26.59,25.44,26.0,76101461.0
2025-11-13,26.0,27.01,25.83,26.16,100359255.0
2025-11-14,25.5,25.6,24.72,24.74,95390811.0
2025-11-17,24.8,25.28,24.41,24.56,59779652.0
2025-11-18,24.42,24.69,24.16,24.33,47950047.0
2025-11-19,24.24,24.36,23.72,23.9,48290675.0
2025-11-20,24.27,24.39,23.59,23.6,39946314.0
2025-11-21,23.1,23.4,22.49,22.52,58816339.0
2025-11-24,22.84,23.13,22.59,23.0,43717570.0
2025-11-25,23.39,23.75,23.28,23.38,58365501.0
2025-11-26,23.15,23.71,23.1,23.4,42408040.0
2025-11-27,23.4,24.2,23.33,23.42,63466528.0
2025-11-28,23.26,23.94,23.23,23.89,48238922.0
2025-12-01,24.07,24.66,24.01,24.61,75087297.0
2025-12-02,24.37,24.38,23.9,23.98,47828081.0
2025-12-03,23.96,24.16,23.7,23.8,37134017.0
2025-12-04,23.67,23.99,23.41,23.92,32013438.0
2025-12-05,23.89,23.96,23.5,23.88,37321066.0
2025-12-08,24.03,24.79,24.03,24.59,63889550.0
2025-12-09,24.49,24.82,24.31,24.49,48455232.0
2025-12-10,24.31,24.35,23.68,24.24,54716609.0
2025-12-11,24.4,24.43,23.77,23.78,35812557.0
2025-12-12,23.81,24.64,23.6,24.35,53754510.0
2025-12-15,24.0,24.1,23.6,23.69,38660835.0
2025-12-16,23.61,23.67,22.81,23.0,35083577.0
2025-12-17,23.02,23.76,22.76,23.64,39012017.0
2025-12-18,23.42,24.36,23.4,23.86,50841696.0
2025-12-19,24.28,24.35,23.62,23.71,49952361.0
2025-12-22,23.97,24.59,23.9,24.38,68571184.0
2025-12-23,24.37,24.53,24.17,24.39,47482318.0
2025-12-24,24.5,24.93,24.34,24.93,75983288.0
2025-12-25,24.99,25.39,24.68,24.8,74365405.0
2025-12-26,24.7,25.1,24.56,24.76,57406880.0
2025-12-29,24.75,24.99,24.37,24.46,46863500.0
2025-12-30,24.4,24.86,24.27,24.48,42425467.0
2025-12-31,25.51,26.43,24.96,25.28,157524352.0
2026-01-05,25.76,26.86,25.71,26.35,131262034.0
2026-01-06,26.58,27.2,26.45,26.89,123872568.0
2026-01-07,27.91,28.07,26.51,26.75,143854927.0
