date,open,high,low,close,volume
2025-06-04,21.04,21.42,20.96,21.25,41995882.0
2025-06-05,21.1,22.37,21.09,22.23,120347584.0
2025-06-06,22.15,22.28,21.82,21.91,59385074.0
2025-06-09,22.09,22.39,21.96,22.19,51565296.0
2025-06-10,22.11,22.42,21.75,22.08,73744268.0
2025-06-11,22.08,22.72,22.0,22.29,64920165.0
2025-06-12,22.2,22.95,22.15,22.43,82536922.0
2025-06-13,22.28,22.7,21.88,22.01,53776065.0
2025-06-16,21.9,22.65,21.85,22.32,60445131.0
2025-06-17,22.52,23.39,22.52,22.96,131739564.0
2025-06-18,22.85,23.85,22.82,23.63,125637587.0
2025-06-19,23.55,23.82,23.02,23.22,71316228.0
2025-06-20,23.14,23.18,22.69,22.78,51539831.0
2025-06-23,22.6,23.15,22.55,22.92,56415404.0
2025-06-24,23.13,23.47,22.99,23.39,77809655.0
2025-06-25,23.48,23.89,23.15,23.72,84410424.0
2025-06-26,23.89,23.95,23.3,23.4,64564905.0
2025-06-27,23.56,23.82,23.0,23.4,71023364.0
2025-06-30,23.47,23.56,23.19,23.32,66058149.0
2025-07-01,23.32,23.39,22.89,23.2,56432413.0
2025-07-02,23.11,23.11,22.59,22.66,53002865.0
2025-07-03,22.77,23.91,22.76,23.7,152263300.0
2025-07-04,23.57,23.57,23.11,23.14,66346145.0
2025-07-07,23.1,23.1,22.16,22.19,111605681.0
2025-07-08,22.18,22.67,22.15,22.64,71663588.0
2025-07-09,22.66,23.09,22.5,22.59,69803893.0
2025-07-10,22.55,22.87,22.41,22.68,41569071.0
2025-07-11,22.67,22.84,22.37,22.68,46615698.0
2025-07-14,22.66,22.74,22.44,22.44,42767900.0
2025-07-15,22.49,22.66,22.21,22.51,57815949.0
2025-07-16,22.58,22.84,22.22,22.26,70154253.0
2025-07-17,22.17,23.53,22.1,23.29,172403657.0
2025-07-18,23.2,23.3,22.63,22.71,104949684.0
2025-07-21,22.71,23.09,22.62,23.03,71490942.0
2025-07-22,23.0,24.45,22.92,23.81,184191449.0
2025-07-23,24.2,24.2,23.46,23.54,115643016.0
2025-07-24,23.72,24.05,23.63,23.83,92003026.0
2025-07-25,23.89,24.15,23.68,23.79,70544730.0
2025-07-28,23.94,24.03,23.48,23.6,77283361.0
2025-07-29,23.5,23.57,23.17,23.57,55831659.0
2025-07-30,23.53,23.74,23.2,23.34,72064482.0
2025-07-31,23.26,23.64,22.9,23.02,80189835.0
2025-08-01,23.02,23.59,22.8,22.88,76435859.0
